PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
49,160689907,1226577,CC1=C(C(=CC=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)C,Active,,,,1.83,EC50,=,1830,nM
50,160689908,70690239,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CC=N3)OC,Unspecified,,,,25,EC50,>,25000,nM
51,160689909,70690240,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=NC=CN=C3)OC,Unspecified,,,,25,EC50,>,25000,nM
52,160689934,70690247,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CN=CN3)OC,Unspecified,,,,25,EC50,>,25000,nM
53,160689935,70690248,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)CCCCN(C)C)OC,Unspecified,,,,25,EC50,>,25000,nM
54,160689936,70690249,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)N=C(N)N)OC,Unspecified,,,,25,EC50,>,25000,nM
55,160689937,1790505,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,Unspecified,,,,25,EC50,>,25000,nM
56,160689938,1014305,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)S(=O)(=O)N3CCCCC3,Unspecified,,,,25,EC50,>,25000,nM
57,160689939,70690250,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=NC=C(S2)C(=O)OC,Unspecified,,,,25,EC50,>,25000,nM
58,160689940,70690251,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)OC)NC(=O)C3=CC=CC=C3Cl,Unspecified,,,,25,EC50,>,25000,nM
59,160689941,53372687,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3)Cl,Active,,,,0.16,EC50,=,160,nM
60,160689942,70690252,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC3=CC=NC=C3.Cl,Unspecified,,,,25,EC50,>,25000,nM
61,160695334,881997,CC1=CC(=CC=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C,Active,,,,1.01,EC50,=,1010,nM
62,160695335,70692409,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC=C2N,Unspecified,,,,25,EC50,>,25000,nM
63,160695336,53354795,CC1=CC(=C(C=C1)Cl)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C,Active,,,,0.66,EC50,=,660,nM
64,160695337,53371904,CC1=C(C(=CC=C1)Cl)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C,Active,,,,2.49,EC50,=,2490,nM
65,160695338,2292161,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=CC(=C2)Cl)Cl,Active,,,,2.42,EC50,=,2420,nM
66,160695339,70692410,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC=C2CN.Cl,Unspecified,,,,25,EC50,>,25000,nM
67,160695340,70692412,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=C(C=C2)N(C)C)Cl.Cl,Active,,,,3.26,EC50,=,3260,nM
68,160695341,53372811,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CN=CC=C3)OC,Active,,,,1.72,EC50,=,1720,nM
69,160695364,70692418,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)OC,Unspecified,,,,25,EC50,>,25000,nM
70,160695365,70692419,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC4=C(C=C3)N=CN4)OC.Cl,Unspecified,,,,25,EC50,>,25000,nM
71,160695366,53371777,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)CC(=O)OC)OC,Unspecified,,,,18.61,EC50,=,18610,nM
72,160695367,53371778,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)N)OC,Unspecified,,,,25,EC50,>,25000,nM
73,160695368,3728976,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)NC(=S)NC(=O)C3=CC=C(C=C3)C(C)(C)C,Unspecified,,,,25,EC50,>,25000,nM
74,160695369,2175772,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-],Unspecified,,,,25,EC50,>,25000,nM
75,160695370,5130541,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2)NC(=O)C3=CC=CC=C3Cl,Unspecified,,,,25,EC50,>,25000,nM
76,160695371,1790523,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC3=CC=CC=C3,Active,,,,0.82,EC50,=,820,nM
77,160695372,70692421,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC3=CC=CC=N3.Cl,Unspecified,,,,25,EC50,>,25000,nM
78,160695373,53372563,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CC=C3Cl)O,Active,,,,0.23,EC50,=,230,nM
79,160700719,53372691,CC(C)(C)C1=CC=C(C=C1)/C(=N/C(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CC=C3Cl)OC)/N,Active,,,,7.64,EC50,=,7640,nM
80,160700720,882819,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC=C2Cl,Active,,,,0.35,EC50,=,350,nM
81,160700721,1340425,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=CC=C2)[N+](=O)[O-],Unspecified,,,,25,EC50,>,25000,nM
82,160700722,1327126,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2)C(=O)O,Unspecified,,,,25,EC50,>,25000,nM
83,160700723,53371645,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2)N,Active,,,,2.72,EC50,=,2720,nM
84,160700724,24772097,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)N,Active,,,,4.41,EC50,=,4410,nM
85,160700725,884714,CC1=CC(=C(C=C1)O)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C,Unspecified,,,,25,EC50,>,25000,nM
86,160700726,70694454,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)N)OC.Cl,Active,,,,2.09,EC50,=,2090,nM
87,160700727,70694455,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2)CN.Cl,Unspecified,,,,25,EC50,>,25000,nM
88,160700728,70694457,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=C(C=C2)NC)Cl.Cl,Active,,,,0.33,EC50,=,330,nM
89,160700729,53372812,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=NC=C3)OC,Active,,,,2.03,EC50,=,2030,nM
90,160700730,70694458,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=NC=CC=N3)OC,Unspecified,,,,25,EC50,>,25000,nM
91,160700741,70694462,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC(=CC=C3)C(=O)O)OC,Unspecified,,,,25,EC50,>,25000,nM
92,160700742,53371646,CC(=O)NC1=C(C=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)OC,Active,,,,3.27,EC50,=,3270,nM
93,160700743,2722101,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)N3CCCCC3,Unspecified,,,,25,EC50,>,25000,nM
94,160700744,2174562,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=O)C3=CC=CC=C3Cl)OC,Active,,,,0.25,EC50,=,250,nM
95,160700745,136266060,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=NC2=CC(=C(C=C2)NC(=O)C3=CC=CC=C3Cl)OC)NC#N,Unspecified,,,,25,EC50,>,25000,nM
96,160704062,1227109,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)N3CCOCC3,Unspecified,,,,25,EC50,>,25000,nM
97,160705992,916679,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=CC=C2)Cl,Active,,,,1.58,EC50,=,1580,nM
98,160705993,916678,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=CC=C2)OC,Active,,,,4.07,EC50,=,4070,nM
99,160705994,3379902,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)OC,Active,,,,2.39,EC50,=,2390,nM
100,160705995,883312,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CN=CC=C2,Unspecified,,,,25,EC50,>,25000,nM
101,160705996,53372031,CC1=C(C(=CC=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)Cl,Active,,,,1.83,EC50,=,1830,nM
102,160705997,5064069,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=CC(=C2)C(C)(C)C)O,Active,,,,0.98,EC50,=,980,nM
103,160705998,70696522,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=C(C=C(C=C2)N)Cl.Cl,Active,,,,0.62,EC50,=,620,nM
104,160706020,3642064,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3,Active,,,,0.17,EC50,=,170,nM
105,160706021,53372688,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)NC(=S)C3=CC=CC=C3Cl)OC,Active,,,,0.99,EC50,=,990,nM
106,242610813,90664348,CC(C)(C)C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC(=C(C=C2)N)N.Cl.Cl,Unspecified,,,,25,EC50,>,25000,nM
